48	20	23	2022-04-10 17:46:05.44007
49	15	23	2022-04-10 17:46:05.440076
50	17	23	2022-04-10 17:46:05.440078
51	1	24	2022-04-10 17:46:05.443622
52	18	24	2022-04-10 17:46:05.443629
53	6	24	2022-04-10 17:46:05.443631
54	1	25	2022-04-10 17:46:05.447093
55	20	25	2022-04-10 17:46:05.447099
56	17	25	2022-04-10 17:46:05.447101
57	5	25	2022-04-10 17:46:05.447103
58	7	26	2022-04-10 17:46:05.450669
59	17	26	2022-04-10 17:46:05.450676
60	5	27	2022-04-10 17:46:05.454122
61	5	28	2022-04-10 17:46:05.457261
62	15	28	2022-04-10 17:46:05.457267
63	16	30	2022-04-10 17:46:05.46284
64	23	30	2022-04-10 17:46:05.462846
65	13	30	2022-04-10 17:46:05.462849
66	27	30	2022-04-10 17:46:05.462852
67	23	32	2022-04-10 17:46:05.469227
68	10	32	2022-04-10 17:46:05.469238
69	6	32	2022-04-10 17:46:05.469242
70	13	33	2022-04-10 17:46:05.472724
71	6	34	2022-04-10 17:46:05.476157
72	10	34	2022-04-10 17:46:05.476163
73	13	34	2022-04-10 17:46:05.476166
74	13	35	2022-04-10 17:46:05.479733
75	6	35	2022-04-10 17:46:05.479738
76	27	35	2022-04-10 17:46:05.479741
77	23	35	2022-04-10 17:46:05.479743
78	6	36	2022-04-10 17:46:05.483186
79	27	36	2022-04-10 17:46:05.483193
80	6	37	2022-04-10 17:46:05.486695
81	13	37	2022-04-10 17:46:05.486701
82	10	37	2022-04-10 17:46:05.486704
83	16	37	2022-04-10 17:46:05.486707
84	10	38	2022-04-10 17:46:05.490119
85	13	38	2022-04-10 17:46:05.490125
86	23	39	2022-04-10 17:46:05.493528
87	13	39	2022-04-10 17:46:05.493534
88	16	39	2022-04-10 17:46:05.493537
89	23	40	2022-04-10 17:46:05.496987
90	16	40	2022-04-10 17:46:05.496992
91	27	40	2022-04-10 17:46:05.496995
92	6	40	2022-04-10 17:46:05.496997
93	13	41	2022-04-10 17:46:05.500792
94	8	42	2022-04-10 17:46:05.504219
95	16	42	2022-04-10 17:46:05.504226
96	24	42	2022-04-10 17:46:05.504228
97	3	42	2022-04-10 17:46:05.50423
98	25	43	2022-04-10 17:46:05.507919
99	8	43	2022-04-10 17:46:05.507925
100	24	45	2022-04-10 17:46:05.51351
101	3	47	2022-04-10 17:46:05.519121
102	30	47	2022-04-10 17:46:05.519128
103	6	47	2022-04-10 17:46:05.519131
104	30	48	2022-04-10 17:46:05.522679
105	8	48	2022-04-10 17:46:05.522686
106	25	51	2022-04-10 17:46:05.530457
107	29	51	2022-04-10 17:46:05.530465
108	14	53	2022-04-10 17:46:05.536371
109	27	54	2022-04-10 17:46:05.539652
110	14	54	2022-04-10 17:46:05.539658
111	14	57	2022-04-10 17:46:05.547015
112	29	57	2022-04-10 17:46:05.547021
113	29	59	2022-04-10 17:46:05.552675
114	7	59	2022-04-10 17:46:05.552682
115	27	59	2022-04-10 17:46:05.552685
116	28	60	2022-04-10 17:46:05.556416
117	3	60	2022-04-10 17:46:05.556423
118	29	60	2022-04-10 17:46:05.556426
119	25	60	2022-04-10 17:46:05.556428
120	29	61	2022-04-10 17:46:05.560171
121	10	61	2022-04-10 17:46:05.560177
122	28	62	2022-04-10 17:46:05.563323
123	11	64	2022-04-10 17:46:05.569302
124	27	64	2022-04-10 17:46:05.56931
125	25	64	2022-04-10 17:46:05.569313
126	11	65	2022-04-10 17:46:05.572795
127	27	65	2022-04-10 17:46:05.572801
128	27	66	2022-04-10 17:46:05.576443
129	11	66	2022-04-10 17:46:05.57645
130	22	66	2022-04-10 17:46:05.576452
131	28	66	2022-04-10 17:46:05.576455
132	22	67	2022-04-10 17:46:05.580065
133	11	67	2022-04-10 17:46:05.580071
134	25	67	2022-04-10 17:46:05.580073
135	30	67	2022-04-10 17:46:05.580075
136	27	68	2022-04-10 17:46:05.583574
137	19	70	2022-04-10 17:46:05.588768
138	11	70	2022-04-10 17:46:05.588775
139	30	70	2022-04-10 17:46:05.588777
140	22	71	2022-04-10 17:46:05.592094
141	26	71	2022-04-10 17:46:05.592101
142	11	72	2022-04-10 17:46:05.595386
143	26	72	2022-04-10 17:46:05.595393
144	27	72	2022-04-10 17:46:05.595395
145	30	73	2022-04-10 17:46:05.599164
146	25	73	2022-04-10 17:46:05.599171
147	25	75	2022-04-10 17:46:05.605147
148	7	75	2022-04-10 17:46:05.605154
149	28	75	2022-04-10 17:46:05.605156
150	17	75	2022-04-10 17:46:05.605158
151	25	78	2022-04-10 17:46:05.61304
152	28	78	2022-04-10 17:46:05.613047
153	7	78	2022-04-10 17:46:05.613049
154	20	81	2022-04-10 17:46:05.620806
155	28	81	2022-04-10 17:46:05.620813
156	7	81	2022-04-10 17:46:05.620816
157	17	81	2022-04-10 17:46:05.620818
158	12	82	2022-04-10 17:46:05.624635
159	20	82	2022-04-10 17:46:05.624642
160	12	85	2022-04-10 17:46:05.632719
161	21	86	2022-04-10 17:46:05.636577
162	10	87	2022-04-10 17:46:05.640468
163	27	88	2022-04-10 17:46:05.644033
164	21	88	2022-04-10 17:46:05.644039
165	31	88	2022-04-10 17:46:05.644042
166	17	89	2022-04-10 17:46:05.647438
167	1	89	2022-04-10 17:46:05.647444
168	1	90	2022-04-10 17:46:05.65074
169	21	91	2022-04-10 17:46:05.65376
170	5	92	2022-04-10 17:46:05.656998
171	22	92	2022-04-10 17:46:05.657004
172	26	92	2022-04-10 17:46:05.657006
173	23	93	2022-04-10 17:46:05.6601
174	5	94	2022-04-10 17:46:05.663378
175	21	94	2022-04-10 17:46:05.663384
176	23	94	2022-04-10 17:46:05.663387
177	4	95	2022-04-10 17:46:05.667483
178	21	95	2022-04-10 17:46:05.66749
179	5	95	2022-04-10 17:46:05.667492
180	23	97	2022-04-10 17:46:05.673323
181	21	97	2022-04-10 17:46:05.673329
182	4	98	2022-04-10 17:46:05.676762
183	23	98	2022-04-10 17:46:05.676768
184	18	98	2022-04-10 17:46:05.676771
185	5	98	2022-04-10 17:46:05.676774
186	4	99	2022-04-10 17:46:05.680439
187	5	99	2022-04-10 17:46:05.680445
188	7	99	2022-04-10 17:46:05.680447
189	21	99	2022-04-10 17:46:05.680449
190	23	100	2022-04-10 17:46:05.68409
191	5	100	2022-04-10 17:46:05.684096
192	21	100	2022-04-10 17:46:05.684099
193	4	100	2022-04-10 17:46:05.684102
194	4	101	2022-04-10 17:46:05.687681
195	18	101	2022-04-10 17:46:05.687687
196	5	101	2022-04-10 17:46:05.68769
197	7	102	2022-04-10 17:46:05.691397
198	5	102	2022-04-10 17:46:05.691403
199	4	102	2022-04-10 17:46:05.691405
200	23	102	2022-04-10 17:46:05.691407
201	7	103	2022-04-10 17:46:05.694935
202	5	103	2022-04-10 17:46:05.694941
203	7	105	2022-04-10 17:46:05.701165
204	25	105	2022-04-10 17:46:05.701172
205	20	105	2022-04-10 17:46:05.701174
206	19	105	2022-04-10 17:46:05.701177
207	7	106	2022-04-10 17:46:05.704849
208	9	106	2022-04-10 17:46:05.704855
209	28	107	2022-04-10 17:46:05.70818
210	19	107	2022-04-10 17:46:05.708187
211	20	107	2022-04-10 17:46:05.708189
212	25	108	2022-04-10 17:46:05.711438
213	1	112	2022-04-10 17:46:05.720903
214	25	112	2022-04-10 17:46:05.72091
215	24	113	2022-04-10 17:46:05.724056
216	25	114	2022-04-10 17:46:05.727453
217	8	114	2022-04-10 17:46:05.727459
218	26	114	2022-04-10 17:46:05.727462
219	19	114	2022-04-10 17:46:05.727464
220	18	116	2022-04-10 17:46:05.733522
221	19	116	2022-04-10 17:46:05.733529
222	20	116	2022-04-10 17:46:05.733531
223	1	117	2022-04-10 17:46:05.737359
224	24	117	2022-04-10 17:46:05.737365
225	9	118	2022-04-10 17:46:05.740999
226	8	118	2022-04-10 17:46:05.741005
227	19	118	2022-04-10 17:46:05.741008
228	24	118	2022-04-10 17:46:05.741011
229	5	119	2022-04-10 17:46:05.744636
230	18	119	2022-04-10 17:46:05.744642
231	26	119	2022-04-10 17:46:05.744645
232	15	120	2022-04-10 17:46:05.74823
233	31	120	2022-04-10 17:46:05.748237
234	20	120	2022-04-10 17:46:05.74824
235	28	121	2022-04-10 17:46:05.751733
236	20	121	2022-04-10 17:46:05.751739
237	11	122	2022-04-10 17:46:05.755309
238	15	122	2022-04-10 17:46:05.755316
239	22	122	2022-04-10 17:46:05.755319
240	22	125	2022-04-10 17:46:05.762961
241	7	125	2022-04-10 17:46:05.762968
242	20	125	2022-04-10 17:46:05.76297
243	7	126	2022-04-10 17:46:05.766845
244	22	126	2022-04-10 17:46:05.766861
245	25	127	2022-04-10 17:46:05.770553
246	11	127	2022-04-10 17:46:05.770558
247	2	127	2022-04-10 17:46:05.77056
248	28	127	2022-04-10 17:46:05.770563
249	29	128	2022-04-10 17:46:05.77434
250	20	128	2022-04-10 17:46:05.774347
251	25	128	2022-04-10 17:46:05.774349
252	2	128	2022-04-10 17:46:05.774352
253	17	130	2022-04-10 17:46:05.780294
254	26	130	2022-04-10 17:46:05.780301
255	27	130	2022-04-10 17:46:05.780304
256	12	130	2022-04-10 17:46:05.780306
257	1	131	2022-04-10 17:46:05.78409
258	15	131	2022-04-10 17:46:05.784097
259	31	131	2022-04-10 17:46:05.784101
260	27	132	2022-04-10 17:46:05.787439
261	12	135	2022-04-10 17:46:05.794899
262	12	136	2022-04-10 17:46:05.797961
263	22	137	2022-04-10 17:46:05.801875
264	30	137	2022-04-10 17:46:05.801882
265	15	137	2022-04-10 17:46:05.801885
266	22	139	2022-04-10 17:46:05.807451
267	6	139	2022-04-10 17:46:05.807457
268	30	139	2022-04-10 17:46:05.80746
269	27	140	2022-04-10 17:46:05.810803
270	30	141	2022-04-10 17:46:05.814209
271	26	142	2022-04-10 17:46:05.817528
272	16	143	2022-04-10 17:46:05.820719
273	23	143	2022-04-10 17:46:05.820726
274	4	147	2022-04-10 17:46:05.830305
275	3	147	2022-04-10 17:46:05.830311
276	1	147	2022-04-10 17:46:05.830314
277	14	148	2022-04-10 17:46:05.833996
278	13	148	2022-04-10 17:46:05.834003
279	28	149	2022-04-10 17:46:05.837354
280	30	150	2022-04-10 17:46:05.840854
281	28	150	2022-04-10 17:46:05.84086
282	12	150	2022-04-10 17:46:05.840863
283	5	150	2022-04-10 17:46:05.840866
284	30	151	2022-04-10 17:46:05.844332
285	28	151	2022-04-10 17:46:05.844339
286	9	153	2022-04-10 17:46:05.849918
287	30	153	2022-04-10 17:46:05.849925
288	26	153	2022-04-10 17:46:05.849927
289	5	154	2022-04-10 17:46:05.853312
290	12	154	2022-04-10 17:46:05.853318
291	12	155	2022-04-10 17:46:05.856761
292	28	155	2022-04-10 17:46:05.856767
293	9	155	2022-04-10 17:46:05.856769
294	28	157	2022-04-10 17:46:05.862461
295	31	159	2022-04-10 17:46:05.868604
296	4	159	2022-04-10 17:46:05.86861
297	18	159	2022-04-10 17:46:05.868612
298	4	160	2022-04-10 17:46:05.872177
299	11	160	2022-04-10 17:46:05.872183
300	29	161	2022-04-10 17:46:05.875625
301	4	161	2022-04-10 17:46:05.875633
302	31	162	2022-04-10 17:46:05.879109
303	11	162	2022-04-10 17:46:05.879115
304	18	162	2022-04-10 17:46:05.879117
305	29	162	2022-04-10 17:46:05.879119
306	13	163	2022-04-10 17:46:05.88292
307	31	163	2022-04-10 17:46:05.882926
308	11	163	2022-04-10 17:46:05.882929
309	29	165	2022-04-10 17:46:05.888578
310	11	165	2022-04-10 17:46:05.888584
311	13	165	2022-04-10 17:46:05.888587
312	18	166	2022-04-10 17:46:05.891836
313	4	167	2022-04-10 17:46:05.895288
314	30	167	2022-04-10 17:46:05.895295
315	30	168	2022-04-10 17:46:05.898736
316	30	170	2022-04-10 17:46:05.904205
317	4	170	2022-04-10 17:46:05.904211
318	15	170	2022-04-10 17:46:05.904213
319	29	170	2022-04-10 17:46:05.904216
320	30	171	2022-04-10 17:46:05.907496
321	4	172	2022-04-10 17:46:05.910669
322	29	172	2022-04-10 17:46:05.910675
323	20	172	2022-04-10 17:46:05.910677
324	29	173	2022-04-10 17:46:05.913998
325	11	174	2022-04-10 17:46:05.917795
326	3	174	2022-04-10 17:46:05.917803
327	12	174	2022-04-10 17:46:05.917805
328	2	174	2022-04-10 17:46:05.917807
329	22	175	2022-04-10 17:46:05.92134
330	11	175	2022-04-10 17:46:05.921346
331	2	176	2022-04-10 17:46:05.924623
332	3	176	2022-04-10 17:46:05.924629
333	22	177	2022-04-10 17:46:05.927977
334	2	177	2022-04-10 17:46:05.927983
335	21	178	2022-04-10 17:46:05.93125
336	22	179	2022-04-10 17:46:05.935498
337	16	179	2022-04-10 17:46:05.935506
338	9	179	2022-04-10 17:46:05.935509
339	21	179	2022-04-10 17:46:05.935512
340	3	180	2022-04-10 17:46:05.939068
341	22	181	2022-04-10 17:46:05.942609
342	3	181	2022-04-10 17:46:05.942616
343	12	181	2022-04-10 17:46:05.942618
344	2	181	2022-04-10 17:46:05.942621
345	16	182	2022-04-10 17:46:05.946057
346	2	182	2022-04-10 17:46:05.946063
347	11	183	2022-04-10 17:46:05.949467
348	16	184	2022-04-10 17:46:05.952872
349	8	184	2022-04-10 17:46:05.952879
350	8	185	2022-04-10 17:46:05.956287
351	28	185	2022-04-10 17:46:05.956292
352	27	185	2022-04-10 17:46:05.956295
353	11	185	2022-04-10 17:46:05.956297
354	18	186	2022-04-10 17:46:05.960035
355	21	186	2022-04-10 17:46:05.960042
356	13	186	2022-04-10 17:46:05.960044
357	14	186	2022-04-10 17:46:05.960047
358	2	187	2022-04-10 17:46:05.963569
359	11	187	2022-04-10 17:46:05.963575
360	16	187	2022-04-10 17:46:05.963577
361	28	187	2022-04-10 17:46:05.963579
362	18	188	2022-04-10 17:46:05.967361
363	27	188	2022-04-10 17:46:05.967368
364	24	191	2022-04-10 17:46:05.975543
365	11	191	2022-04-10 17:46:05.975549
366	27	191	2022-04-10 17:46:05.975552
367	21	191	2022-04-10 17:46:05.975554
368	21	192	2022-04-10 17:46:05.979083
369	24	192	2022-04-10 17:46:05.979089
370	2	192	2022-04-10 17:46:05.979092
371	9	193	2022-04-10 17:46:05.982593
372	17	193	2022-04-10 17:46:05.9826
373	7	196	2022-04-10 17:46:05.99016
374	24	196	2022-04-10 17:46:05.990167
375	29	196	2022-04-10 17:46:05.99017
376	4	196	2022-04-10 17:46:05.990172
377	2	197	2022-04-10 17:46:05.993775
378	14	197	2022-04-10 17:46:05.993781
379	12	197	2022-04-10 17:46:05.993784
380	15	197	2022-04-10 17:46:05.993786
381	2	198	2022-04-10 17:46:05.9972
382	9	198	2022-04-10 17:46:05.997206
383	17	198	2022-04-10 17:46:05.997209
384	14	198	2022-04-10 17:46:05.997211
385	7	199	2022-04-10 17:46:06.001507
386	29	199	2022-04-10 17:46:06.001514
387	9	199	2022-04-10 17:46:06.001516
388	30	200	2022-04-10 17:46:06.005171
389	31	200	2022-04-10 17:46:06.005177
390	13	200	2022-04-10 17:46:06.005179
391	4	202	2022-04-10 17:46:06.010835
392	2	202	2022-04-10 17:46:06.010841
393	14	202	2022-04-10 17:46:06.010844
394	24	202	2022-04-10 17:46:06.010846
395	4	203	2022-04-10 17:46:06.014214
396	24	203	2022-04-10 17:46:06.01422
397	1	204	2022-04-10 17:46:06.017849
398	16	204	2022-04-10 17:46:06.017856
399	2	204	2022-04-10 17:46:06.017858
400	13	205	2022-04-10 17:46:06.021244
401	1	205	2022-04-10 17:46:06.02125
402	18	205	2022-04-10 17:46:06.021253
403	4	206	2022-04-10 17:46:06.0249
404	10	206	2022-04-10 17:46:06.024906
405	24	206	2022-04-10 17:46:06.024909
406	31	206	2022-04-10 17:46:06.024911
407	14	207	2022-04-10 17:46:06.028487
408	19	207	2022-04-10 17:46:06.028493
409	2	207	2022-04-10 17:46:06.028495
410	24	207	2022-04-10 17:46:06.028498
411	25	208	2022-04-10 17:46:06.034495
412	10	209	2022-04-10 17:46:06.037531
413	25	210	2022-04-10 17:46:06.040959
414	4	210	2022-04-10 17:46:06.040965
415	31	210	2022-04-10 17:46:06.040968
416	13	211	2022-04-10 17:46:06.044321
417	8	212	2022-04-10 17:46:06.047826
418	6	212	2022-04-10 17:46:06.047833
419	24	212	2022-04-10 17:46:06.047836
420	31	212	2022-04-10 17:46:06.047838
421	11	214	2022-04-10 17:46:06.053479
422	24	214	2022-04-10 17:46:06.053486
423	8	215	2022-04-10 17:46:06.05711
424	6	215	2022-04-10 17:46:06.057116
425	31	215	2022-04-10 17:46:06.057118
426	24	215	2022-04-10 17:46:06.05712
427	18	217	2022-04-10 17:46:06.062909
428	31	217	2022-04-10 17:46:06.062916
429	26	218	2022-04-10 17:46:06.066451
430	19	219	2022-04-10 17:46:06.070344
431	10	219	2022-04-10 17:46:06.07035
432	11	219	2022-04-10 17:46:06.070353
433	13	219	2022-04-10 17:46:06.070355
434	25	220	2022-04-10 17:46:06.074218
435	18	220	2022-04-10 17:46:06.074224
436	13	220	2022-04-10 17:46:06.074227
437	19	220	2022-04-10 17:46:06.074229
438	10	221	2022-04-10 17:46:06.077468
439	26	223	2022-04-10 17:46:06.083504
440	2	224	2022-04-10 17:46:06.087195
441	18	224	2022-04-10 17:46:06.087202
442	11	224	2022-04-10 17:46:06.087205
443	25	224	2022-04-10 17:46:06.087207
444	11	225	2022-04-10 17:46:06.09081
445	10	225	2022-04-10 17:46:06.090816
446	3	225	2022-04-10 17:46:06.090819
447	19	225	2022-04-10 17:46:06.090821
448	2	226	2022-04-10 17:46:06.094324
449	19	227	2022-04-10 17:46:06.097741
450	2	227	2022-04-10 17:46:06.097747
451	6	227	2022-04-10 17:46:06.09775
452	31	227	2022-04-10 17:46:06.097752
453	22	228	2022-04-10 17:46:06.101959
454	20	228	2022-04-10 17:46:06.101966
455	6	228	2022-04-10 17:46:06.101968
456	9	228	2022-04-10 17:46:06.101971
457	13	229	2022-04-10 17:46:06.105511
458	22	229	2022-04-10 17:46:06.105518
459	18	230	2022-04-10 17:46:06.108898
460	6	230	2022-04-10 17:46:06.108904
461	22	230	2022-04-10 17:46:06.108906
462	13	231	2022-04-10 17:46:06.112504
463	16	231	2022-04-10 17:46:06.11251
464	20	232	2022-04-10 17:46:06.115924
465	22	233	2022-04-10 17:46:06.119191
466	13	233	2022-04-10 17:46:06.119197
467	6	233	2022-04-10 17:46:06.119199
468	18	233	2022-04-10 17:46:06.119201
469	18	234	2022-04-10 17:46:06.12272
470	20	235	2022-04-10 17:46:06.126116
471	8	235	2022-04-10 17:46:06.126123
472	20	236	2022-04-10 17:46:06.129271
473	24	237	2022-04-10 17:46:06.132861
474	29	237	2022-04-10 17:46:06.132869
475	5	237	2022-04-10 17:46:06.132871
476	2	238	2022-04-10 17:46:06.136955
477	21	238	2022-04-10 17:46:06.136962
478	15	238	2022-04-10 17:46:06.136965
479	16	238	2022-04-10 17:46:06.136967
480	22	239	2022-04-10 17:46:06.140731
481	9	239	2022-04-10 17:46:06.140737
482	14	240	2022-04-10 17:46:06.144092
483	29	241	2022-04-10 17:46:06.147123
484	22	242	2022-04-10 17:46:06.150767
485	29	242	2022-04-10 17:46:06.150774
486	19	242	2022-04-10 17:46:06.150776
487	8	242	2022-04-10 17:46:06.150778
488	9	243	2022-04-10 17:46:06.154552
489	5	243	2022-04-10 17:46:06.154558
490	2	245	2022-04-10 17:46:06.160233
491	13	245	2022-04-10 17:46:06.16024
492	17	245	2022-04-10 17:46:06.160242
493	29	246	2022-04-10 17:46:06.163672
494	19	246	2022-04-10 17:46:06.163678
495	5	248	2022-04-10 17:46:06.170014
496	13	248	2022-04-10 17:46:06.170021
497	1	248	2022-04-10 17:46:06.170024
498	15	248	2022-04-10 17:46:06.170026
499	2	250	2022-04-10 17:46:06.175769
500	5	250	2022-04-10 17:46:06.175775
501	2	251	2022-04-10 17:46:06.179306
502	1	251	2022-04-10 17:46:06.179312
503	29	252	2022-04-10 17:46:06.182776
504	15	252	2022-04-10 17:46:06.182783
505	15	253	2022-04-10 17:46:06.186462
506	3	253	2022-04-10 17:46:06.186468
507	6	253	2022-04-10 17:46:06.186471
508	1	253	2022-04-10 17:46:06.186473
509	17	255	2022-04-10 17:46:06.192185
510	3	255	2022-04-10 17:46:06.192192
511	29	255	2022-04-10 17:46:06.192195
512	23	255	2022-04-10 17:46:06.192197
513	17	257	2022-04-10 17:46:06.197669
514	29	257	2022-04-10 17:46:06.197676
515	1	257	2022-04-10 17:46:06.197678
516	10	258	2022-04-10 17:46:06.20168
517	17	258	2022-04-10 17:46:06.201687
518	15	258	2022-04-10 17:46:06.20169
519	1	259	2022-04-10 17:46:06.20543
520	6	259	2022-04-10 17:46:06.205437
521	29	259	2022-04-10 17:46:06.20544
522	6	261	2022-04-10 17:46:06.21094
523	1	262	2022-04-10 17:46:06.214452
524	15	262	2022-04-10 17:46:06.214459
525	14	262	2022-04-10 17:46:06.214461
526	17	262	2022-04-10 17:46:06.214464
527	24	263	2022-04-10 17:46:06.217924
528	9	264	2022-04-10 17:46:06.22137
529	10	264	2022-04-10 17:46:06.221376
530	4	264	2022-04-10 17:46:06.221379
531	15	266	2022-04-10 17:46:06.226861
532	24	267	2022-04-10 17:46:06.230059
533	8	267	2022-04-10 17:46:06.230065
534	15	269	2022-04-10 17:46:06.23605
535	8	269	2022-04-10 17:46:06.236057
536	9	270	2022-04-10 17:46:06.239598
537	10	270	2022-04-10 17:46:06.239604
538	12	270	2022-04-10 17:46:06.239607
539	30	270	2022-04-10 17:46:06.239609
540	15	271	2022-04-10 17:46:06.243194
541	23	271	2022-04-10 17:46:06.2432
542	30	271	2022-04-10 17:46:06.243202
543	4	272	2022-04-10 17:46:06.246543
544	12	272	2022-04-10 17:46:06.246549
545	10	272	2022-04-10 17:46:06.246551
546	30	273	2022-04-10 17:46:06.250422
547	10	273	2022-04-10 17:46:06.250429
548	15	274	2022-04-10 17:46:06.254006
549	8	274	2022-04-10 17:46:06.254012
550	24	274	2022-04-10 17:46:06.254014
551	28	275	2022-04-10 17:46:06.257585
552	24	275	2022-04-10 17:46:06.257591
553	8	275	2022-04-10 17:46:06.257593
554	11	275	2022-04-10 17:46:06.257595
555	10	276	2022-04-10 17:46:06.261406
556	21	276	2022-04-10 17:46:06.261412
557	8	276	2022-04-10 17:46:06.261415
558	24	276	2022-04-10 17:46:06.261417
559	19	277	2022-04-10 17:46:06.26487
560	28	278	2022-04-10 17:46:06.268456
561	21	279	2022-04-10 17:46:06.271784
562	8	279	2022-04-10 17:46:06.27179
563	19	279	2022-04-10 17:46:06.271792
564	19	280	2022-04-10 17:46:06.275442
565	24	280	2022-04-10 17:46:06.275449
566	12	281	2022-04-10 17:46:06.27897
567	14	281	2022-04-10 17:46:06.278976
568	28	281	2022-04-10 17:46:06.278978
569	22	281	2022-04-10 17:46:06.278981
570	7	282	2022-04-10 17:46:06.28274
571	28	282	2022-04-10 17:46:06.282749
572	14	282	2022-04-10 17:46:06.282752
573	28	283	2022-04-10 17:46:06.286686
574	4	283	2022-04-10 17:46:06.286692
575	7	283	2022-04-10 17:46:06.286695
576	19	283	2022-04-10 17:46:06.286697
577	14	284	2022-04-10 17:46:06.290355
578	4	284	2022-04-10 17:46:06.290362
579	22	284	2022-04-10 17:46:06.290364
580	18	284	2022-04-10 17:46:06.290367
581	3	285	2022-04-10 17:46:06.294075
582	14	285	2022-04-10 17:46:06.294082
583	28	285	2022-04-10 17:46:06.294084
584	22	285	2022-04-10 17:46:06.294086
585	4	286	2022-04-10 17:46:06.297432
586	18	286	2022-04-10 17:46:06.297438
587	14	286	2022-04-10 17:46:06.297441
588	19	287	2022-04-10 17:46:06.301406
589	12	287	2022-04-10 17:46:06.301413
590	7	288	2022-04-10 17:46:06.304869
591	19	290	2022-04-10 17:46:06.310302
592	18	290	2022-04-10 17:46:06.310308
593	28	292	2022-04-10 17:46:06.315868
594	18	292	2022-04-10 17:46:06.315875
595	4	292	2022-04-10 17:46:06.315878
\.


